image_lien,label,family,phylum,species,canonicalName,class,genus,order,width,height,red_color_mean,green_color_mean,blue_color_mean,all_color_mean
2830.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,142.3405859375,109.0471484375,93.4975390625,114.9617578125
2850.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,237,320,104.36491297468356,97.38105221518988,84.60803006329114,95.45133175105484
2851.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,249,108.24595883534136,101.17026857429718,83.6429342369478,97.68638721552878
2884.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,117.7710546875,105.535390625,86.5976171875,103.30135416666668
2885.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,97.53005208333332,85.8122265625,73.67643229166667,85.67290364583334
3014.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,167.36578125,145.51333333333332,127.926875,146.93532986111111
3103.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,92.60372395833332,103.8343359375,72.27087239583334,89.56964409722222
3104.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,107.67188802083334,105.15888020833331,94.04225260416666,102.29100694444443
3159.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,119.52330729166668,92.91837239583332,79.24256510416667,97.22808159722224
3160.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,141.40981770833332,131.9923046875,126.87520833333332,133.4257769097222
3240.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,114.75561197916667,105.097265625,102.707890625,107.52025607638888
3241.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,133.5590234375,129.85544270833333,123.967734375,129.1274001736111
3254.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,107.728671875,92.6359375,74.39393229166667,91.58618055555554
3255.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,115.5786328125,95.2598046875,80.5276171875,97.12201822916666
3256.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,128.41518229166667,110.9723828125,98.885390625,112.7576519097222
3344.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,129.54263020833332,114.78427083333334,103.1129296875,115.81327690972222
3345.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,109.85944010416668,95.510703125,87.20958333333333,97.52657552083332
3485.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,310,51.64630040322581,48.77001008064517,46.30719758064516,48.907836021505375
3486.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,297,320,47.99390782828283,47.794328703703705,44.327798821548825,46.70534511784513
3487.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,317,185.8514984227129,174.61087342271293,170.51743888012618,176.9932702418507
3495.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,229,61.4294077510917,65.25260644104803,49.4786844978166,58.72023289665211
3496.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,254,217.9079970472441,202.83217273622049,180.1187253937008,200.28629839238843
3525.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,115.25303385416667,109.96921875,107.8826171875,111.03495659722222
3526.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,240,132.36432291666668,126.5304296875,116.81885416666668,125.23786892361112
3608.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,114.05888020833332,133.5278125,77.25763020833334,108.28144097222224
3618.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,115.95751302083332,106.7724609375,86.8208984375,103.18362413194446
3636.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,138.03916666666666,111.60717447916667,109.00705729166668,119.5511328125
3637.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,136.633828125,119.3558984375,116.215546875,124.06842447916668
3638.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,91.25515625,76.89248697916666,59.38809895833333,75.84524739583333
3639.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,112.69647135416666,98.05927083333331,81.7871875,97.51430989583334
3702.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,206,105.22974817961163,90.21087682038836,77.94044296116505,91.12702265372168
3783.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,122.54401041666668,128.9685546875,88.89790364583334,113.47015625
3784.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,106.339453125,109.74911458333334,83.9038671875,99.99747829861111
3829.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,115.1795703125,95.97458333333331,81.43654947916667,97.530234375
3845.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,145.98260416666668,146.3835026041667,153.40704427083332,148.59105034722222
3846.jpg,Pleurotus ostreatus,Pleurotaceae,Basidiomycota,Pleurotus ostreatus,Pleurotus ostreatus,Agaricomycetes,Pleurotus,Agaricales,320,240,135.832890625,135.77134114583333,133.58825520833332,135.0641623263889
3936.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,126.35970052083331,108.26856770833334,98.148515625,110.92559461805556
3937.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,157.99235677083334,141.24994791666666,134.9199609375,144.72075520833334
3992.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,86.83704427083333,77.57748697916666,68.98950520833333,77.8013454861111
3993.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,108.314921875,84.96565104166666,71.40022135416666,88.2269314236111
4031.jpg,Hypholoma fasciculare,Strophariaceae,Basidiomycota,Hypholoma fasciculare,Hypholoma fasciculare,Agaricomycetes,Hypholoma,Agaricales,320,276,91.1242866847826,86.38528079710144,62.95968070652174,80.15641606280194
4100.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,90.5764453125,82.69244791666667,79.5718359375,84.28024305555556
4237.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,95.208203125,95.75125,57.44359375,82.80101562499999
4240.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,126.18162760416666,95.72776041666668,81.25470052083334,101.05469618055557
4241.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,69.1223046875,51.145859375,43.66888020833333,54.64568142361111
4242.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,80.03169270833334,72.11860677083334,62.741901041666665,71.63073350694445
4277.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,102.27048177083331,92.09923177083331,84.51567708333333,92.961796875
4390.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,125.247265625,105.10690104166666,100.05540364583334,110.1365234375
4391.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,117.49826822916668,99.54955729166667,96.34126302083334,104.46302951388888
4467.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,97.00458333333331,78.78223958333334,72.25890625,82.68190972222222
4468.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,88.79240885416667,78.53416666666666,67.36639322916666,78.23098958333333
4469.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,121.3765234375,120.841328125,94.21309895833332,112.1436501736111
4561.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,119.8919921875,112.78548177083331,99.29463541666668,110.65736979166668
4713.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,302,225.55351821192053,220.36054428807947,213.3944950331125,219.76951917770413
4714.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,252,232.42936507936508,227.14713541666663,213.3462177579365,224.3075727513228
4748.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,127.49473958333331,114.51501302083334,112.15908854166666,118.05628038194445
4758.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,91.06268229166666,100.10373697916668,60.30606770833333,83.82416232638889
4759.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,95.7108984375,97.47040364583331,72.83075520833333,88.6706857638889
4760.jpg,Pluteus cervinus,Pluteaceae,Basidiomycota,Pluteus cervinus,Pluteus cervinus,Agaricomycetes,Pluteus,Agaricales,320,240,179.37524739583333,141.80569010416667,141.1157421875,154.0988932291667
4940.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,130.804140625,129.04657552083333,114.9962890625,124.9490017361111
4941.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,62.86544270833333,62.209609375,58.258203125,61.11108506944444
4942.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,68.97483072916667,69.31983072916667,63.21643229166666,67.17036458333332
4943.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,53.761783854166666,52.0409375,48.052109375,51.28494357638889
4949.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,70.84869791666667,57.77358072916667,49.56427083333333,59.395516493055545
4950.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,105.30119791666668,98.04458333333334,75.66651041666667,93.00409722222224
4951.jpg,Boletus edulis,Boletaceae,Basidiomycota,Boletus edulis,Boletus edulis,Agaricomycetes,Boletus,Boletales,320,240,92.83412760416668,82.21704427083333,67.43333333333334,80.82816840277778
5311.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,111.53264322916668,82.31255208333333,73.19427083333333,89.01315538194444
5312.jpg,Lepista nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Lepista nuda,Agaricomycetes,Lepista,Agaricales,320,240,128.768046875,117.33384114583332,116.69223958333332,120.93137586805555
5372.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,81.74041666666666,66.95630208333333,57.36140625,68.68604166666667
5373.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,153.2044140625,140.73923177083333,126.9839453125,140.3091970486111
5378.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,149.65859375,122.64743489583331,116.03078125,129.4456032986111
5379.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,155.10923177083333,95.12729166666666,82.99247395833333,111.0763324652778
5492.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,84.94352864583334,71.43938802083333,65.5709765625,73.9846310763889
5493.jpg,Ganoderma applanatum,Ganodermataceae,Basidiomycota,Ganoderma applanatum,Ganoderma applanatum,Agaricomycetes,Ganoderma,Polyporales,320,240,102.05602864583334,80.07817708333333,76.5798046875,86.23800347222222
5524.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,154.6523046875,131.69936197916667,118.42510416666669,134.9255902777778
5579.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,75.84973958333333,60.134921875,51.75932291666667,62.581328125
5616.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,113.213984375,100.18901041666666,88.59848958333333,100.66716145833334
5617.jpg,Clitocybe nuda,Tricholomataceae,Basidiomycota,Lepista nuda,Clitocybe nuda,Agaricomycetes,Lepista,Agaricales,320,240,112.75493489583332,89.70768229166667,71.5952734375,91.35263020833334
5669.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,127.41541666666669,107.22221354166666,94.432265625,109.6899652777778
5670.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,158.0749088541667,144.0940234375,139.52165364583334,147.2301953125
5702.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,170.2083984375,134.157734375,94.90467447916669,133.0902690972222
5703.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,161.28240885416668,125.92473958333332,90.05391927083333,125.7536892361111
5704.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,110.48290364583332,81.958203125,62.509140625,84.98341579861112
5705.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,106.30126302083332,75.3472265625,56.63822916666667,79.42890625
5706.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,148.22384114583335,117.5649609375,84.82876302083334,116.87252170138888
5707.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,79.73763020833333,77.1101953125,77.17983072916667,78.00921875
5708.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,157.68983072916666,123.22259114583332,85.26110677083334,122.05784288194444
5709.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,134.68696614583334,110.98907552083334,80.48611979166667,108.72072048611112
5710.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,133.52178385416667,108.84802083333334,85.30354166666666,109.2244487847222
12829.jpg,Psilocybe zapotecorum,Strophariaceae,Basidiomycota,Psilocybe zapotecorum,Psilocybe zapotecorum,Agaricomycetes,Psilocybe,Agaricales,320,240,153.27296875,137.83744791666666,114.96036458333332,135.35692708333332
5918.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,118.69807291666666,95.2521484375,86.44106770833334,100.1304296875
5919.jpg,Trametes versicolor,Polyporaceae,Basidiomycota,Trametes versicolor,Trametes versicolor,Agaricomycetes,Trametes,Polyporales,320,240,105.55305989583331,99.67467447916668,96.65713541666666,100.62828993055555
